http://www.cognition.ca;;;github;JavaScript;Python|Ruby|Shell;Canada
http://blog.internautdesign.com;;;github;JavaScript;Ruby;United States
http://bachsoloists.org;;;github;;;Israel
http://blog.tquadrado.com;;;github;Ruby;;Portugal
http://ambethia.com;;;github;C;Ruby|Shell|JavaScript|Tcl|Smalltalk;United States
http://jan.krutisch.de/;;;github;Ruby;JavaScript;Germany
http://ridingtheclutch.com;;;github;PHP;Ruby;United States
http://mcornick.tumblr.com/;;;github;;;United States
http://twitter.com/sco;;;github;Objective-C;Python;United States
http://anttih.com;;;github;JavaScript;Shell;Finland
http://www.someguysblog.com/;;;github;Java;Ruby|Shell;United States
http://ropiku.tumblr.com;;;github;Ruby;Shell;United Kingdom
http://simplechatter.com;;;github;Ruby;JavaScript|Python|Erlang|Perl|Tcl;United States
http://railslove.com;;;github;Ruby;JavaScript;Germany
http://gist.github.com/dag;;;github;Ruby;JavaScript|Python;Sweden
http://blog.bitmacro.com;;;github;Ruby;JavaScript|Emacs Lisp|VimL;United States
http://blog.startika.com/;;;github;Ruby;Erlang|Shell;
edwardog.net;;;github;Ruby;C|JavaScript|Perl|Shell;Canada
http://codeintensity.blogspot.com;;;github;Ruby;JavaScript|Shell;United States
apache.org/~vborja;;;github;Java;Ruby|C Sharp|JavaScript|Lua|C|Emacs Lisp|Shell|PHP|Python;Mexico
http://www.harukizaemon.com/;;;github;Ruby;;Australia
http://thewholedoubt.com;;;github;Emacs Lisp;Ruby|C|JavaScript|Java|PHP|Perl|Shell|Objective-C|Python;United States
http://brunomiranda.com;;;github;Ruby;JavaScript;United States
http://www.elctech.com/core;;;github;Ruby;JavaScript|Objective-C;
http://jmacaulay.net;;;github;Ruby;C|Java|JavaScript;Canada
http://www.jacobe.us;;;github;Ruby;;Belgium
http://damonc.com/;;;github;JavaScript;Ruby;United States
blog.leetsoft.com;;;github;Lua;Ruby|JavaScript;Canada
http://blog.ra66i.org;;;github;Ruby;C++|Java|C|JavaScript|Shell;Russia
tooky.github.com;;;github;Ruby;VimL|JavaScript|C|Java|Shell|PHP;United Kingdom
http://www.locknet.ro;;;github;Ruby;JavaScript;Spain
http://www.lukemelia.com/devblog;;;github;Ruby;JavaScript|Python|Shell|Tcl;United States
http://hobocentral.net/blog;;;github;Ruby;;Russia
blog.blankpad.net;;;github;Ruby;;United Kingdom
http://pius.me;;;github;Ruby;Python|JavaScript|C|Objective-J|ActionScript|Shell;United States
http://nullstyle.com;;;github;Ruby;JavaScript|C|Java|Clojure;United States
http://sam.aaron.name;;;github;Emacs Lisp;Java|C Sharp|Ruby|Clojure|Perl|JavaScript|PHP|SuperCollider|C|Python|Shell|Objective-C|FORTRAN;Netherlands
http://www.flowersinspace.com/;;;github;Ruby;;Spain
http://alexgirard.com;;;github;Ruby;JavaScript|C|PHP|Shell;France
http://www.sproutcore.com;;;github;C++;JavaScript|Python|C|Ruby|Perl|Shell;United States
http://august.lilleaas.net;;;github;;;Norway
http://www.stopwritingramblingcommitmessages.com;;;github;;;United States
http://blog.methodmissing.com;;;github;Ruby;C|Emacs Lisp|Tcl|JavaScript|VimL|Perl|Shell|Python|Scheme|C++;Portugal
http://blog.dotmariusz.net;;;github;;;Poland
http://perfectionkills.com/;;;github;JavaScript;Ruby|PHP;United States
http://www.notsostupid.com/;;;github;Ruby;JavaScript;United States
http://twitter.com/brainopia;;;github;Ruby;Shell;Russia
http://therealadam.com;;;github;Emacs Lisp;Ruby|JavaScript|PHP|Perl|Objective-C|Shell|Python;United States
http://blog.therubymug.com;;;github;Ruby;JavaScript|Shell;United States
http://chrisgriffin.org;;;github;;;United States
http://greenbackyard.net;;;github;PHP;Perl|Ruby|Python|C|Shell|JavaScript;Australia
http://www.codewranglers.org;;;github;Ruby;JavaScript;United States
http://www.sultanasandwich.com;;;github;Ruby;;
http://redartisan.com/blog;;;github;Ruby;Emacs Lisp|C|C++|Shell|PHP|Perl|JavaScript|Java|Python|D|Objective-C|Scheme;Australia
blog.allen.com.au;;;github;Ruby;JavaScript|Objective-C|Python|Shell;Australia
http://david.goodlad.ca/;;;github;Emacs Lisp;VimL|JavaScript|PHP|Perl|Ruby|Shell|Objective-C|Python;Canada
http://madk.org;;;github;C;Python|PHP;China
http://trevorturk.com;;;github;Ruby;;United States
http://tomayko.com/about;;;github;Ruby;C|Erlang|Perl|Python|Java|Shell|JavaScript;United States
http://blog.neontology.com;;;github;C;Objective-C|Python|Shell|Ruby;United States
http://gaveen.owain.org;;;github;;;Sri Lanka
donpetersen.net;;;github;Ruby;VimL;United States
http://fivethreeo.cylon.no/;;;github;Python;JavaScript|PHP;Norway
http://blog.carlmercier.com;;;github;Ruby;JavaScript;Canada
http://trottercashion.com;;;github;Ruby;JavaScript|Shell;United States
http://twitter.com/binary42;;;github;Ruby;JavaScript|C|Shell|CoffeeScript;United States
http://luigimontanez.com;;;github;Ruby;Python|JavaScript;United States
http://gotascii.com;;;github;Ruby;JavaScript;United States
http://www.rosslawley.co.uk;;;github;;;
http://blog.shadowmaru.org;;;github;Ruby;JavaScript;Brazil
http://coupde.com;;;github;Ruby;JavaScript;United Kingdom
http://wijet.pl;;;github;C++;Ruby;
http://www.mikeheijmans.com;;;github;Ruby;JavaScript|Shell;United States
http://www.mc-kenna.com/;;;github;Ruby;;United States
http://nick.zadrozny.com/;;;github;Ruby;JavaScript|Shell|Perl;United States
http://benscofield.com;;;github;Ruby;JavaScript;United States
http://treypiepmeier.com;;;github;Shell;;United States
http://nicolassanguinetti.info;;;github;Ruby;JavaScript|Emacs Lisp|VimL;Uruguay
http://woss.name/;;;github;Ruby;;United Kingdom
http://jlaine.net;;;github;Ruby;JavaScript|Shell;Finland
http://primetheory.org;;;github;Ruby;;
http://jduff.github.com/;;;github;Ruby;JavaScript;Canada
http://pablete.org;;;github;Objective-C;JavaScript|Ruby|C|Shell;Spain
http://the.railsi.st;;;github;Ruby;;United States
http://dysinger.net;;;github;Common Lisp;Clojure|Ruby|Emacs Lisp|JavaScript|Java|Erlang|Scheme|Shell|Perl;United States
http://www.juniper.net;;;github;Objective-C;C|Ruby|Shell;United States
http://rashkovskii.com;;;github;C;Java|Io|C Sharp|Ruby|Erlang|Objective-C|JavaScript|Emacs Lisp|C++|Python|PHP|VimL|Shell;Canada
http://caffo.chaosnet.org/;;;github;Ruby;JavaScript|Java|Objective-C|C Sharp|Shell;
http://claimid.com/michaelirwin;;;github;;;United States
blog.timperrett.com;;;github;JavaScript;;United Kingdom
http://www.voodootikigod.com;;;github;Ruby;JavaScript|C|C++|Shell;United States
http://www.mando.org;;;github;Ruby;JavaScript;United States
http://zh.soup.io/;;;github;Ruby;;Japan
http://bitmonkey.net/;;;github;Ruby;Scala|JavaScript|C|Shell|Lua;United States
http://alonetone.com/blog;;;github;JavaScript;Ruby|Java;Austria
http://blog.choonkeat.com;;;github;C++;JavaScript|Python|C|Perl|Ruby|Shell;United States
http://blog.cbowns.com/;;;github;;;United States
http://www.aussiegeek.net;;;github;Ruby;JavaScript|Shell|Objective-C;Australia
http://jackndempsey.blogspot.com;;;github;Ruby;JavaScript|Clojure;United States
beautifulpixel.com;;;github;Ruby;;Canada
http://patnakajima.com;;;github;Ruby;JavaScript|C;United States
http://mark.reid.name;;;github;Ruby;JavaScript|Perl|Shell;Australia
http://www.simplicidade.org/notes/;;;github;Perl;Java|JavaScript|Ruby|Objective-C|C Sharp|Python|C|PHP|Shell|Erlang|VimL;Portugal
http://cssboy.com/;;;github;;;United States
http://jfcouture.com;;;github;Ruby;;Canada
http://www.garyharan.com/;;;github;JavaScript;Ruby;Canada
http://saimonmoore.net;;;github;Ruby;C|JavaScript|C++|Erlang|Emacs Lisp|Objective-C|Java|Tcl|Python|Perl|D|Shell|PHP|Scheme;Spain
http://www.urubatan.info;;;github;Java;Python|JavaScript|Ruby|C|Shell;Brazil
http://judofyr.net;;;github;Ruby;JavaScript;Norway
http://tfwright.github.com;;;github;Ruby;;United States
http://poocs.net/;;;github;Ruby;;Germany
http://purl.org/net/mkhl;;;github;Ruby;JavaScript|Shell;Germany
http://boldr.net;;;github;Ruby;JavaScript;France
http://internetsfamo.us;;;github;Ruby;Emacs Lisp|JavaScript;United States
http://www.matthewdavidwilliams.com;;;github;Emacs Lisp;Ruby|C|JavaScript|Perl|PHP|C++|Shell|Objective-C|Python;United States
willcodeforfoo.com;;;github;Erlang;C|Ruby|C++|Java|JavaScript|Emacs Lisp|Shell|Perl|Objective-C|Tcl|Python|Lua;United States
http://www.matt-powell.org.nz/;;;github;Ruby;C;New Zealand
http://blog.vishnugopal.com/;;;github;Ruby;Python|Shell|VimL|C++;United Kingdom
www.last100meters.com;;;github;Ruby;JavaScript|Python|Objective-C;United States
http://jit.nuance9.com;;;github;Ruby;;United States
http://skimua.tumblr.com/;;;github;;;
blog.codafoo.com;;;github;Ruby;JavaScript;Greenland
http://inaps.org;;;github;Python;;France
http://www.xxeo.com/;;;github;Ruby;Scala|Shell;United States
http://www.etng.net/blog;;;github;;;China
http://necronomicorp.com/lab;;;github;Ruby;C|Python|JavaScript|Shell|Perl;Canada
http://growww.com;;;github;Ruby;JavaScript|Shell;United States
http://hideoustriumph.tumblr.com/;;;github;Ruby;JavaScript;United States
blog.ninjahideout.com;;;github;Ruby;JavaScript|C|Shell|Python|ActionScript;Australia
reformationstudios.com;;;github;Ruby;JavaScript;United States
http://blog.lecavelier.name;;;github;VimL;Ruby;France
http://vaiciunas.info/;;;github;;;Lithuania
http://snakesgemscoffee.susanpotter.net;;;github;Ruby;Erlang|JavaScript;United States
http://www.tomtaylor.co.uk;;;github;Ruby;;United Kingdom
http://bjclark.me & http://scidept.com;;;github;Ruby;JavaScript;United States
http://playtype.net;;;github;;;Germany
twitter.com/nmeans;;;github;Ruby;JavaScript|Shell;United States
http://www.jaikoo.com;;;github;Ruby;C|JavaScript;United Kingdom
http://justinpoliey.com;;;github;C;Java|Io|C Sharp|Objective-C|Tcl|Emacs Lisp|C++|Python|Ruby|PHP|VimL|JavaScript;United States
http://mad.ly;;;github;JavaScript;Ruby;United States
http://usergenic.com;;;github;;;United States
http://www.mikealrogers.com;;;github;C++;JavaScript|Python|Erlang|C|Perl|ActionScript|Ruby|Shell;United States
http://dripping-faucet.com;;;github;VimL;JavaScript|Ruby;United States
http://blog.cubicphuse.nl;;;github;;;Netherlands
http://spongetech.wordpress.com;;;github;Ruby;Objective-C|JavaScript;United States
simonmenke.me;;;github;Ruby;C|C++|Shell|Objective-C|JavaScript|Perl|Python|Erlang|Nu|Emacs Lisp|VimL|D|Scheme;Belgium
http://daaku.org/;;;github;Ruby;JavaScript|C|Python|Erlang|C++|Shell;
http://pedrofigueiredo.org/blog;;;github;Perl;Ruby;United Kingdom
probablyinteractive.com/blog;;;github;Lua;;United States
http://b.logi.cx;;;github;Ruby;JavaScript|C|Shell|Objective-C;United States
http://somethingsimilar.com;;;github;Ruby;Emacs Lisp|C|Io|Java|JavaScript|Python|Objective-C|C++|PHP|Perl|Shell|Groovy|VimL;United States
http://juan.gg/blog;;;github;Ruby;JavaScript|PHP;Spain
www.studiomg.com;;;github;Ruby;;United States
http://ianloic.com/;;;github;Ruby;;
http://webonrails.com;;;github;Ruby;JavaScript;India
http://www.h-lame.com/;;;github;Ruby;JavaScript;United Kingdom
http://dogbiscuit.org;;;github;Ruby;JavaScript;Australia
http://www.martyandrews.net/blog/;;;github;Ruby;;Australia
piekutowski.net;;;github;C++;Ruby|C|JavaScript|Erlang|Python|D;Poland
http://lukeredpath.co.uk;;;github;Ruby;C|JavaScript|Objective-C|Shell;United Kingdom
adkent.com;;;github;;;United Kingdom
http://jeremyboles.com/;;;github;PHP;JavaScript|VimL;United States
http://intridea.com;;;github;Ruby;JavaScript;
http://jonmagic.com;;;github;Ruby;Shell;United States
http://onrails.org/;;;github;Ruby;JavaScript|Shell|Perl|VimL|Python;
http://51degrees.net;;;github;Ruby;JavaScript;United Kingdom
da blog;;;github;Ruby;JavaScript;
http://vemod.net/;;;github;Ruby;;Sweden
http://shortbus.org/bloggin;;;github;Ruby;Shell|Perl|Objective-C;
http://barrymitchelson.com;;;github;Ruby;JavaScript|Python|Tcl;
http://news.e-scribe.com/;;;github;Python;JavaScript;United States
